"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.tree_id","Input.path","Input.context","Input.story_block_1","Input.previous_action_1","Input.story_block_2","Input.previous_action_2","Answer.result","Approve","Reject"
"322ZSN9Z5G6NGBWO1PCIZY5S7JUT48","31IV7WI13C8ZXCHC9SJJAN15KNXH5J","Write a short text adventure.","Write possible actions in a text adventure.","chat, utterance, data collection","$0.05","Tue Oct 29 11:01:04 PDT 2019","4","BatchId:3817596;OriginalHitTemplateId:928390845;","300","259200","Tue Nov 05 10:01:04 PST 2019","","","33FBRBDW6PL9ZEF9H8C7FKHJ5P08C0","AHRS097U54B37","Rejected","Tue Oct 29 11:31:41 PDT 2019","Tue Oct 29 11:33:04 PDT 2019","Fri Nov 01 11:33:04 PDT 2019","","Tue Oct 29 12:13:34 PDT 2019","Bad grammar or response does not reasonably result from action","83","3% (1/32)","3% (1/32)","3% (1/32)","apoc_seed1","000201","Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind.","There is no clothing in the car.","Search the car for water.","You find there is a bottle under the seat, but it is not a water bottle.  It is Jack Daniels and is only half full.","save the alcohol for a future antiseptic","with hunger squeezing I end up drinking almost the whole bottle but still want water"
"322ZSN9Z5G6NGBWO1PCIZY5S7JUT48","31IV7WI13C8ZXCHC9SJJAN15KNXH5J","Write a short text adventure.","Write possible actions in a text adventure.","chat, utterance, data collection","$0.05","Tue Oct 29 11:01:04 PDT 2019","4","BatchId:3817596;OriginalHitTemplateId:928390845;","300","259200","Tue Nov 05 10:01:04 PST 2019","","","35GMH2SV3F3RH4M3KG7Y2U7M577EOU","A3PXCRGJZE1QC3","Rejected","Tue Oct 29 12:57:54 PDT 2019","Tue Oct 29 12:59:18 PDT 2019","Fri Nov 01 12:59:18 PDT 2019","","Tue Oct 29 13:01:04 PDT 2019","Should be result not an action","84","80% (4/5)","80% (4/5)","80% (4/5)","apoc_seed1","000201","Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind.","There is no clothing in the car.","Search the car for water.","You find there is a bottle under the seat, but it is not a water bottle.  It is Jack Daniels and is only half full.","save the alcohol for a future antiseptic","Search the car for other useful items."
"322ZSN9Z5G6NGBWO1PCIZY5S7JUT48","31IV7WI13C8ZXCHC9SJJAN15KNXH5J","Write a short text adventure.","Write possible actions in a text adventure.","chat, utterance, data collection","$0.05","Tue Oct 29 11:01:04 PDT 2019","4","BatchId:3817596;OriginalHitTemplateId:928390845;","300","259200","Tue Nov 05 10:01:04 PST 2019","","","3PH3VY7DJMJXX8M17PCL4YLQWFCWZR","AOMFEAWQHU3D8","Rejected","Tue Oct 29 12:44:21 PDT 2019","Tue Oct 29 12:44:55 PDT 2019","Fri Nov 01 12:44:55 PDT 2019","","Tue Oct 29 12:55:22 PDT 2019","Should be the result of an action not an action","34","91% (10/11)","91% (10/11)","91% (10/11)","apoc_seed1","000201","Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind.","There is no clothing in the car.","Search the car for water.","You find there is a bottle under the seat, but it is not a water bottle.  It is Jack Daniels and is only half full.","save the alcohol for a future antiseptic","I nick my knee on a metal post and disinfect it with the saved alcohol."
"37SQU136V7A5FSNWCO96VUFU3GU11V","31IV7WI13C8ZXCHC9SJJAN15KNXH5J","Write a short text adventure.","Write possible actions in a text adventure.","chat, utterance, data collection","$0.05","Tue Oct 29 11:01:02 PDT 2019","1","BatchId:3817596;OriginalHitTemplateId:928390845;","300","259200","Tue Nov 05 10:01:02 PST 2019","","","3Z4GS9HPNWWZNJFUGMCQLYTATUX77D","A1SRJKD5QTAOM","Approved","Tue Oct 29 11:02:50 PDT 2019","Tue Oct 29 11:04:42 PDT 2019","Fri Nov 01 11:04:42 PDT 2019","Tue Oct 29 12:21:33 PDT 2019","","","112","100% (26/26)","100% (26/26)","100% (26/26)","apoc_seed4","000000","Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind.","You find a broom in the closet and a wooden spoon in the cupboard.","Open the van of peas and use the wooden spoon to eat.","You get the can of peas open and use the wooden spoon to take a bite of them.  They taste horrible, but you are so hungry that you hardly notice.","Keep eating the peas.","As you finish the peas, you feel your stomach begin to turn, and know you are in trouble.  You quickly look around for medicine."
"3UOMW19E6DSOQDYDT802FGB2JTQ5C7","31IV7WI13C8ZXCHC9SJJAN15KNXH5J","Write a short text adventure.","Write possible actions in a text adventure.","chat, utterance, data collection","$0.05","Tue Oct 29 11:01:02 PDT 2019","2","BatchId:3817596;OriginalHitTemplateId:928390845;","300","259200","Tue Nov 05 10:01:02 PST 2019","","","358010RM5FFVDOMHGXJ4LBM1H50XV7","AHRS097U54B37","Rejected","Tue Oct 29 12:02:08 PDT 2019","Tue Oct 29 12:03:21 PDT 2019","Fri Nov 01 12:03:21 PDT 2019","","Tue Oct 29 12:18:49 PDT 2019","Wrote action instead of result or grammar was poor","73","3% (1/32)","3% (1/32)","3% (1/32)","apoc_seed4","000001","Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind.","You find a broom in the closet and a wooden spoon in the cupboard.","Open the van of peas and use the wooden spoon to eat.","You get the can of peas open and use the wooden spoon to take a bite of them.  They taste horrible, but you are so hungry that you hardly notice.","Spit the peas onto the ground and stop eating them.","the taste is bad but you have to eat the stomach will not accept, starve or force the stomach"
"3UOMW19E6DSOQDYDT802FGB2JTQ5C7","31IV7WI13C8ZXCHC9SJJAN15KNXH5J","Write a short text adventure.","Write possible actions in a text adventure.","chat, utterance, data collection","$0.05","Tue Oct 29 11:01:02 PDT 2019","2","BatchId:3817596;OriginalHitTemplateId:928390845;","300","259200","Tue Nov 05 10:01:02 PST 2019","","","3EJJQNKU9SR6YR5L29W8HS948ABHRE","A5BCSSPC180AG","Approved","Tue Oct 29 12:26:54 PDT 2019","Tue Oct 29 12:27:35 PDT 2019","Fri Nov 01 12:27:35 PDT 2019","Tue Oct 29 12:56:29 PDT 2019","","","41","98% (39/40)","98% (39/40)","98% (39/40)","apoc_seed4","000001","Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind.","You find a broom in the closet and a wooden spoon in the cupboard.","Open the van of peas and use the wooden spoon to eat.","You get the can of peas open and use the wooden spoon to take a bite of them.  They taste horrible, but you are so hungry that you hardly notice.","Spit the peas onto the ground and stop eating them.","You begin to feel nauseous and vomit."
"3JMNNNO3B1Q55ELVSGY5T3FTRZGW25","31IV7WI13C8ZXCHC9SJJAN15KNXH5J","Write a short text adventure.","Write possible actions in a text adventure.","chat, utterance, data collection","$0.05","Tue Oct 29 11:01:02 PDT 2019","1","BatchId:3817596;OriginalHitTemplateId:928390845;","300","259200","Tue Nov 05 10:01:02 PST 2019","","","3TY7ZAOG5G690NMUEHGQAOO9R0RK0W","A1SRJKD5QTAOM","Approved","Tue Oct 29 11:06:58 PDT 2019","Tue Oct 29 11:07:47 PDT 2019","Fri Nov 01 11:07:47 PDT 2019","Tue Oct 29 12:21:36 PDT 2019","","","49","100% (26/26)","100% (26/26)","100% (26/26)","apoc_seed4","000010","Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind.","You find a broom in the closet and a wooden spoon in the cupboard.","Sharpen the broom handle into a weapon for protection and use the broom head as a fire starter.","You put the broom into your bag and carry it around in case you need to protect yourself.","Move to bedroom to find more stuff","As you enter the bedroom, you lead with the sharpened broom handle.  Luckily it is empty, and you quickly pack up a blanket and jacket you find in the closet."
"3I01FDIL6MU6W8L4BLTF1FQ8KJBD2E","31IV7WI13C8ZXCHC9SJJAN15KNXH5J","Write a short text adventure.","Write possible actions in a text adventure.","chat, utterance, data collection","$0.05","Tue Oct 29 11:01:02 PDT 2019","1","BatchId:3817596;OriginalHitTemplateId:928390845;","300","259200","Tue Nov 05 10:01:02 PST 2019","","","3HFNH7HEMI0SMUVA5OPQR2NYXNHGQW","A1Z0JQ2XBB9FJK","Approved","Tue Oct 29 11:44:37 PDT 2019","Tue Oct 29 11:46:06 PDT 2019","Fri Nov 01 11:46:06 PDT 2019","Tue Oct 29 12:21:35 PDT 2019","","","89","100% (5/5)","100% (5/5)","100% (5/5)","apoc_seed4","000011","Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind.","You find a broom in the closet and a wooden spoon in the cupboard.","Sharpen the broom handle into a weapon for protection and use the broom head as a fire starter.","You put the broom into your bag and carry it around in case you need to protect yourself.","Check that doors are locked","You find one door is unlocked, leading you to a dark staircase."
"31YWE12TE0YRGFNR8XBMRDA8BH97XQ","31IV7WI13C8ZXCHC9SJJAN15KNXH5J","Write a short text adventure.","Write possible actions in a text adventure.","chat, utterance, data collection","$0.05","Tue Oct 29 11:01:02 PDT 2019","1","BatchId:3817596;OriginalHitTemplateId:928390845;","300","259200","Tue Nov 05 10:01:02 PST 2019","","","3WOKGM4L722SQE79C98JH55IB560O1","A1SRJKD5QTAOM","Approved","Tue Oct 29 11:26:31 PDT 2019","Tue Oct 29 11:27:05 PDT 2019","Fri Nov 01 11:27:05 PDT 2019","Tue Oct 29 12:17:58 PDT 2019","","","34","100% (26/26)","100% (26/26)","100% (26/26)","apoc_seed4","000020","Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind.","You find a broom in the closet and a wooden spoon in the cupboard.","take the spoon and the broom","A man appears from another room in the house.","Confront him - maybe he has things you can steal.","You pull out your gun and ask the man what he is doing there.  You notice his bag, and tell him to empty it."
"33BFF6QPI1XUQWHEWGCACDKLXDGW3G","31IV7WI13C8ZXCHC9SJJAN15KNXH5J","Write a short text adventure.","Write possible actions in a text adventure.","chat, utterance, data collection","$0.05","Tue Oct 29 11:01:02 PDT 2019","1","BatchId:3817596;OriginalHitTemplateId:928390845;","300","259200","Tue Nov 05 10:01:02 PST 2019","","","36ZN444YTSK3X9OPGZXPN95EXZOIOF","A1SRJKD5QTAOM","Approved","Tue Oct 29 11:31:12 PDT 2019","Tue Oct 29 11:31:55 PDT 2019","Fri Nov 01 11:31:55 PDT 2019","Tue Oct 29 12:17:58 PDT 2019","","","43","100% (26/26)","100% (26/26)","100% (26/26)","apoc_seed4","000021","Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind.","You find a broom in the closet and a wooden spoon in the cupboard.","take the spoon and the broom","A man appears from another room in the house.","Run away.","You burst through the front door of the house, knowing the man won't take kindly to you stealing the few things he had left."
